,CustomerID,Purchased_Products,Products_SKUs,Product_Categories,Product_Group
1226,17358,"['Nest Learning Thermostat 3rd Gen-USA - White'
 'Nest Cam Indoor Security Camera - USA'
 'Nest Cam Outdoor Security Camera - USA' 'Waterproof Gear Bag'
 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel'
 'Google Sunglasses' ""YouTube Women's Fleece Hoodie Black""
 'YouTube Twill Cap' 'Nest Protect Smoke + CO White Battery Alarm-USA'
 ""Google Men's Short Sleeve Performance Badge Tee Black""
 ""Google Men's 100% Cotton Short Sleeve Hero Tee White""
 'Nest Protect Smoke + CO White Wired Alarm-USA'
 ""Google Men's Bike Short Sleeve Tee Charcoal""
 'Google Onesie Red/Graphite' 'Google Onesie Red'
 'Nest Protect Smoke + CO White Wired Alarm - CA' 'Android Rise 14 oz Mug'
 '26 oz Double Wall Insulated Bottle' 'Android BTTF Cosmos Graphic Tee'
 ""Google Men's Long & Lean Tee Charcoal"" 'Google Infant Zip Hood Pink'
 'Waterproof Backpack' 'Google Pet Feeding Mat'
 'Google Snapback Hat Black' 'Google Spiral Journal with Pen']","['GGOENEBQ084699' 'GGOENEBB078899' 'GGOENEBQ078999' 'GGOEGBMC056599'
 'GGOENEBJ079499' 'GGOEGHGC019799' 'GGOEYAQB073216' 'GGOEYHPB072210'
 'GGOENEBQ079099' 'GGOEGAAB058915' 'GGOEGAAQ010415' 'GGOENEBQ079199'
 'GGOEGAAJ080615' 'GGOEGAWR061048' 'GGOEGAWR061148' 'GGOENEBQ081799'
 'GGOEADWQ015699' 'GGOEGDHQ015399' 'GGOEAAAB034815' 'GGOEGAAJ032815'
 'GGOEGAWN062750' 'GGOEGBRA037499' 'GGOEGCBC016999' 'GGOEGHPB003410'
 'GGOEGOCC077999']","['Nest-USA' 'Office' 'Lifestyle' 'Apparel' 'Nest-Canada' 'Drinkware'
 'Bags' 'Headgear' 'Notebooks & Journals']",['Google' 'Other' 'YouTube' 'Android']
1227,17362,"['Google Thermal Bottle Green' 'Google Thermal Bottle Yellow'
 'Google Emoji Sticker Pack' 'Google Twill Cap' 'YouTube Custom Decals'
 'Nest Learning Thermostat 3rd Gen-USA - White' 'Nest Cam IQ - USA'
 ""Google Women's Tee Grey"" 'YouTube 3 lines Tee Grey'
 'Nest Thermostat E - USA' 'Nest Cam Outdoor Security Camera - USA']","['GGOEGDHH087299' 'GGOEGDHT087199' 'GGOEGFKA086699' 'GGOEGHPB071610'
 'GGOEYFKQ020699' 'GGOENEBQ084699' 'GGOENEBQ086499' 'GGOEGALJ091013'
 'GGOEYAEJ092113' 'GGOENEBQ086799' 'GGOENEBQ078999']",['Drinkware' 'Accessories' 'Apparel' 'Office' 'Nest-USA' 'Nest'],['Google' 'YouTube']
1228,17364,"[""Google Women's Scoop Neck Tee White"" 'Google Blackout Cap'
 'Android Sticker Sheet Ultra Removable'
 '26 oz Double Wall Insulated Bottle'
 ""Android Men's Short Sleeve Hero Tee Heather""
 ""Android Women's Long Sleeve Blended Cardigan Grey""
 ""Google Men's Vintage Badge Tee Sage""
 ""Google Men's Vintage Badge Tee White""
 'Google Laptop and Cell Phone Stickers'
 'Nest Learning Thermostat 3rd Gen-USA - White' 'Android Lunch Kit'
 'YouTube Youth Short Sleeve Tee Red' '22 oz YouTube Bottle Infuser'
 'YouTube Custom Decals' 'YouTube Twill Cap'
 ""Google Men's Vintage Badge Tee Black""
 ""Google Men's Short Sleeve Performance Badge Tee Black""
 ""Google Women's Short Sleeve Hero Tee Grey""
 ""Google Women's Short Sleeve Badge Tee Grey""
 ""Google Women's Scoop Neck Tee Black""
 ""Google Women's Vintage Hero Tee Platinum""
 ""Google Women's Vintage Hero Tee Lavender"" 'Bottle Opener Clip'
 'Google Sunglasses' ""YouTube Men's Long & Lean Tee Charcoal""
 ""Android Lifted Men's Short Sleeve Tee Blue""
 ""Google Men's Short Sleeve Hero Tee Charcoal""
 'Android BTTF Cosmos Graphic Tee'
 ""Google Men's Bike Short Sleeve Tee Charcoal""
 ""YouTube Men's Short Sleeve Hero Tee Charcoal""
 ""Men's Weatherblock Shell Jacket Black""
 ""Google Men's Airflow 1/4 Zip Pullover Lapis""
 ""Android Men's Paradise Short Sleeve Tee Olive""
 ""Android Men's Pep Rally Short Sleeve Tee Navy""
 ""Android Men's Take Charge Short Sleeve Tee Purple""
 'Android Infant Short Sleeve Tee Pewter'
 'Nest Cam Indoor Security Camera - USA' ""Android Men's Vintage Tank""
 ""Google Women's Short Sleeve Performance Tee Charcoal""
 ""Google Women's Performance Golf Polo Blue""
 ""Android Men's Engineer Short Sleeve Tee Charcoal""
 'Nest Protect Smoke + CO White Wired Alarm-USA' 'Nest Cam IQ - USA']","['GGOEGALQ036613' 'GGOEGHPJ080310' 'GGOEAFKQ020599' 'GGOEGDHQ015399'
 'GGOEAAAJ031917' 'GGOEAAEJ030916' 'GGOEGAAH034017' 'GGOEGAAQ033917'
 'GGOEGFKQ020399' 'GGOENEBQ084699' 'GGOEACCQ017299' 'GGOEYAYR068624'
 'GGOEYDHJ056099' 'GGOEYFKQ020699' 'GGOEYHPB072210' 'GGOEGAAB033814'
 'GGOEGAAB058917' 'GGOEGAAH034015' 'GGOEGAEJ028015' 'GGOEGAEJ028016'
 'GGOEGAEJ028114' 'GGOEGALB036516' 'GGOEGALJ034415' 'GGOEGALP034314'
 'GGOEGALQ036616' 'GGOEGFAQ016699' 'GGOEGHGC019799' 'GGOEGHGH019699'
 'GGOEGHGR019499' 'GGOEGHGT019599' 'GGOEYAAJ033016' 'GGOEAAAC080913'
 'GGOEGAAJ032313' 'GGOEAAAB034816' 'GGOEGAAJ080616' 'GGOEYAAJ032516'
 'GGOEAAAJ031914' 'GGOEGADB056616' 'GGOEGADC059313' 'GGOEAAAH083313'
 'GGOEAAAL081113' 'GGOEAAAP081213' 'GGOEAAWJ062549' 'GGOENEBB078899'
 'GGOEAAEJ035713' 'GGOEGALJ057915' 'GGOEGAUC057715' 'GGOEAAAJ080813'
 'GGOENEBQ079199' 'GGOENEBQ086499']","['Apparel' 'Headgear' 'Office' 'Drinkware' 'Nest-USA' 'Lifestyle'
 'Bottles' 'Android' 'Nest']",['Google' 'Android' 'Other' 'YouTube']
1229,17365,"[""Google Women's Short Sleeve Badge Tee Navy""
 'Google Infant Short Sleeve Tee White'
 'Google Toddler Short Sleeve Tee White'
 'Nest Cam Indoor Security Camera - USA'
 'Android Sticker Sheet Ultra Removable'
 ""Google Men's Short Sleeve Performance Badge Tee Pewter""
 'Keyboard DOT Sticker' 'Google Laptop and Cell Phone Stickers'
 ""Google Men's Short Sleeve Badge Tee Charcoal""
 '26 oz Double Wall Insulated Bottle' 'Metal Texture Roller Pen'
 'Satin Black Ballpoint Pen' 'SPF-15 Slim & Slender Lip Balm'
 'Foam Can and Bottle Cooler' 'Google Sunglasses' 'Leatherette Journal'
 'Google RFID Journal' 'Waze Baby on Board Window Decal'
 ""Google Women's Quilted Insulated Vest Black"" 'Nest Cam IQ - USA'
 'Waterproof Backpack' 'Maze Pen' 'Ballpoint LED Light Pen' 'Badge Holder'
 ""Google Men's  Zip Hoodie"" 'Nest Cam Outdoor Security Camera - USA'
 ""Android Men's Short Sleeve Hero Tee Heather""
 ""Google Men's Vintage Badge Tee Sage"" ""YouTube Men's Vintage Henley""
 ""YouTube Women's Short Sleeve Tri-blend Badge Tee Charcoal""
 ""Google Men's Vintage Badge Tee Black""
 ""Google Men's Short Sleeve Hero Tee Heather""
 ""Google Men's 100% Cotton Short Sleeve Hero Tee Navy""
 ""YouTube Women's Short Sleeve Hero Tee Charcoal""
 'Nest Learning Thermostat 3rd Gen-USA - White'
 ""Google Women's Short Sleeve Hero Tee White""
 ""Google Men's Bayside Graphic Tee""
 ""Google Men's Short Sleeve Hero Tee Charcoal""
 ""Google Men's Vintage Badge Tee White""
 ""Google Men's Pullover Hoodie Grey"" 'Collapsible Shopping Bag'
 'Suitcase Organizer Cubes' 'Google Twill Cap'
 ""Android Men's Short Sleeve Tri-blend Hero Tee Grey""
 'Google Alpine Style Backpack' 'Waze Dress Socks'
 ""Women's Performance Full Zip Jacket Black"" 'YouTube Twill Cap'
 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel'
 'Nest Protect Smoke + CO White Battery Alarm-USA'
 ""Google Men's 100% Cotton Short Sleeve Hero Tee Black""
 ""Google Men's Short Sleeve Hero Tee Light Blue""
 ""Google Men's 100% Cotton Short Sleeve Hero Tee White""
 'Android 17oz Stainless Steel Sport Bottle'
 ""Google Women's Vintage Hero Tee Platinum""]","['GGOEGALL074613' 'GGOEGAWQ062249' 'GGOEGAXQ067130' 'GGOENEBB078899'
 'GGOEAFKQ020599' 'GGOEGAAJ059116' 'GGOEGFKA022299' 'GGOEGFKQ020399'
 'GGOEGAAJ032617' 'GGOEGDHQ015399' 'GGOEGOAB021499' 'GGOEGOAB022499'
 'GGOEGCBQ016499' 'GGOEGFYQ016599' 'GGOEGHGC019799' 'GGOEGHGH019699'
 'GGOEGHGR019499' 'GGOEGOCB017499' 'GGOEGOCC077299' 'GGOEWFKA082999'
 'GGOEGATB060413' 'GGOENEBQ086499' 'GGOEGBRA037499' 'GGOEGGOA017399'
 'GGOEGOAQ012899' 'GGOEGOXQ016399' 'GGOEGAFB035814' 'GGOENEBQ078999'
 'GGOEAAAJ031915' 'GGOEGAAH034015' 'GGOEYAEA035113' 'GGOEYAEJ029513'
 'GGOEGAAB033814' 'GGOEGAAJ059114' 'GGOEGAAJ073414' 'GGOEGAAL010614'
 'GGOEYAEJ029014' 'GGOENEBQ084699' 'GGOEGAEQ027913' 'GGOEGAAC035017'
 'GGOEGAAH034017' 'GGOEGAAJ032317' 'GGOEGAAQ033917' 'GGOEGAFJ036217'
 'GGOEGBJC019999' 'GGOEGCMB020932' 'GGOEGHPB071610' 'GGOEAAAJ032413'
 'GGOEGBRJ037299' 'GGOEWAEA083899' 'GGOEGAPB057812' 'GGOEYHPB072210'
 'GGOENEBJ079499' 'GGOENEBQ079099' 'GGOEGAAB010515' 'GGOEGAAC032115'
 'GGOEGAAQ010415' 'GGOEGAAQ033915' 'GGOEGAFB035815' 'GGOEADHH073999'
 'GGOEGAAQ033914' 'GGOEGALJ034414']","['Apparel' 'Nest-USA' 'Office' 'Drinkware' 'Housewares' 'Lifestyle'
 'Notebooks & Journals' 'Waze' 'Nest' 'Bags']",['Google' 'Android' 'Other' 'YouTube']
1230,17368,"[""YouTube Men's Vintage Tank"" 'Nest Cam Indoor Security Camera - USA'
 'Android BTTF Cosmos Graphic Tee' 'Android BTTF Moonshot Graphic Tee'
 'Android Stretch Fit Hat M/L' 'SPF-15 Slim & Slender Lip Balm'
 'Android Stretch Fit Hat' 'Foam Can and Bottle Cooler'
 'Nest Cam Outdoor Security Camera - USA'
 'Nest Learning Thermostat 3rd Gen-USA - White'
 'Google Laptop and Cell Phone Stickers' 'Leatherette Journal'
 'Google Leather Journal-Black'
 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel'
 ""Google Women's Scoop Neck Tee White"" 'Google 22 oz Water Bottle'
 'Google Doodle Decal' '7&quot; Dog Frisbee' 'Nest Cam IQ - USA'
 ""Android Men's Pep Rally Short Sleeve Tee Navy""
 ""Android Men's Outerstellar Short Sleeve Tee Black""
 ""Google Women's Short Sleeve Hero Tee Grey"" ""Google Women's Tee Grey""
 'Nest Thermostat E - USA' ""Google Women's Softshell Jacket Black/Grey""
 ""Google Men's Short Sleeve Hero Tee Charcoal""
 ""Google Women's Long Sleeve Blended Cardigan Charcoal""
 'Google Youth Short Sleeve Tee Red'
 ""YouTube Men's Long & Lean Tee Charcoal""
 'Nest Learning Thermostat 3rd Gen-USA - Copper']","['GGOEYAEB035615' 'GGOENEBB078899' 'GGOEAAAB034815' 'GGOEAAAB034917'
 'GGOEAHPJ004314' 'GGOEGCBQ016499' 'GGOEAHPB076114' 'GGOEGFYQ016599'
 'GGOENEBQ078999' 'GGOENEBQ084699' 'GGOEGFKQ020399' 'GGOEGOCB017499'
 'GGOEGOCB078299' 'GGOENEBJ079499' 'GGOEGALQ036614' 'GGOEGDHC018299'
 'GGOEGDHR018499' 'GGOEGFKQ020799' 'GGOEGPJR018999' 'GGOENEBQ086499'
 'GGOEAAAL081113' 'GGOEAAAB034914' 'GGOEAAAB081014' 'GGOEGAEJ028015'
 'GGOEGALJ036413' 'GGOENEBQ086799' 'GGOEGAPB057616' 'GGOEGAAJ032313'
 'GGOEGAEJ030816' 'GGOEGAPB057615' 'GGOEGAYR068224' 'GGOEGAYR068225'
 'GGOEYAAJ033013' 'GGOENEBD084799']","['Apparel' 'Nest-USA' 'Headgear' 'Housewares' 'Drinkware' 'Office'
 'Notebooks & Journals' 'Lifestyle' 'Nest']",['YouTube' 'Google' 'Android' 'Other']
1231,17371,"['Nest Learning Thermostat 3rd Gen-USA - Stainless Steel'
 'Nest Protect Smoke + CO White Wired Alarm-USA'
 'Nest Learning Thermostat 3rd Gen-USA - White'
 ""Google Men's Short Sleeve Hero Tee Heather""
 ""Android Men's Vintage Henley"" ""Google Men's Vintage Tank""
 'Nest Cam Outdoor Security Camera - USA']","['GGOENEBJ079499' 'GGOENEBQ079199' 'GGOENEBQ084699' 'GGOEGAAJ073415'
 'GGOEGAAJ073417' 'GGOEAAEH035215' 'GGOEGAER035515' 'GGOENEBQ078999']",['Nest-USA' 'Apparel'],['Google' 'Android']
1232,17372,"['Nest Learning Thermostat 3rd Gen-USA - White'
 ""Waze Men's Short Sleeve Tee"" 'Nest Cam Indoor Security Camera - USA'
 ""Google Men's Vintage Badge Tee Black""
 ""Google Men's Vintage Badge Tee Sage""
 ""Google Men's Vintage Badge Tee White""
 ""Google Women's Short Sleeve Badge Tee Grey""
 ""Google Women's Vintage Hero Tee Black""
 ""Google Women's Vintage Hero Tee Platinum""
 ""Google Women's Short Sleeve Badge Tee Navy""
 'Google 5-Panel Snapback Cap' 'Google Alpine Style Backpack'
 'Nest Protect Smoke + CO White Battery Alarm-USA'
 'Nest Cam Outdoor Security Camera - USA'
 ""Google Men's Short Sleeve Performance Badge Tee Black""
 ""Google Men's Skater Tee Grey""
 ""Google Men's Bike Short Sleeve Tee Charcoal""
 'Google Vintage Henley Grey/Black'
 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel'
 ""Google Men's Long & Lean Tee Charcoal""
 ""Google Men's Short Sleeve Performance Badge Tee Pewter""
 ""Google Men's Performance Hero Tee Gunmetal""
 ""Google Men's Short Sleeve Performance Badge Tee Navy""
 'Google Collapsible Pet Bowl'
 ""Google Men's Short Sleeve Hero Tee Charcoal"" 'Red Shine 15 oz Mug'
 ""Google Men's 100% Cotton Short Sleeve Hero Tee Navy""
 'Nest Protect Smoke + CO White Wired Alarm-USA'
 ""Google Men's 100% Cotton Short Sleeve Hero Tee White""
 ""Google Women's Short Sleeve Hero Tee White""
 'Google Toddler Short Sleeve T-shirt Royal Blue'
 'Google Youth Short Sleeve Tee Red' 'Google Canvas Tote Natural/Navy'
 '26 oz Double Wall Insulated Bottle' 'Google Snapback Hat Black'
 'Google Twill Cap' 'Google 5-Panel Cap' 'Google Blackout Cap'
 'Google Stylus Pen w/ LED Light' 'Google Luggage Tag'
 '22 oz Android Bottle' 'SPF-15 Slim & Slender Lip Balm'
 'Google 22 oz Water Bottle' 'Google 17oz Stainless Steel Sport Bottle'
 'Insulated Bottle' ""Google Women's Short Sleeve Performance Tee Charcoal""
 'Nest Secure Alarm System Starter Pack - USA' 'Nest Cam IQ - USA'
 ""Google Men's Short Sleeve Badge Tee Charcoal"" 'YouTube Custom Decals'
 'Google Rucksack' 'Google Large Standard Journal Navy'
 'Android Rise 14 oz Mug' 'Google Sunglasses' 'Four Color Retractable Pen'
 'Google Metallic Notebook Set']","['GGOENEBQ084699' 'GGOEWAAJ082815' 'GGOENEBB078899' 'GGOEGAAB033815'
 'GGOEGAAB033816' 'GGOEGAAH034015' 'GGOEGAAH034016' 'GGOEGAAQ033915'
 'GGOEGAAQ033916' 'GGOEGAEJ028113' 'GGOEGALB034113' 'GGOEGALJ034413'
 'GGOEGALL074613' 'GGOEGHPB080410' 'GGOEGBRJ037299' 'GGOENEBQ079099'
 'GGOENEBQ078999' 'GGOEGAAB058914' 'GGOEGAAJ032714' 'GGOEGAAQ033914'
 'GGOEGAAJ080614' 'GGOEGAEJ035314' 'GGOENEBJ079499' 'GGOEGAAB033817'
 'GGOEGAAJ032715' 'GGOEGAAJ032815' 'GGOEGAAJ032817' 'GGOEGAAJ059114'
 'GGOEGAAJ059115' 'GGOEGAAJ073015' 'GGOEGAAL059017' 'GGOEGPXC023299'
 'GGOEGPXR023199' 'GGOEGAAJ032314' 'GGOEGDWR015799' 'GGOEGAAL010614'
 'GGOENEBQ079199' 'GGOEGAAL010615' 'GGOEGAAQ010415' 'GGOEGAEQ027913'
 'GGOEGAXC065230' 'GGOEGAYR068225' 'GGOEGBJL013999' 'GGOEGDHQ015399'
 'GGOEGHPB003410' 'GGOEGHPB071610' 'GGOEGHPJ080110' 'GGOEGHPJ080310'
 'GGOEGOAR013099' 'GGOEGAAL059015' 'GGOEGOBC078699' 'GGOEADHH055999'
 'GGOEGCBQ016499' 'GGOEGDHC018299' 'GGOEGDHC074099' 'GGOEGDHJ023099'
 'GGOEGDHR018499' 'GGOEGALJ057913' 'GGOENEBQ092299' 'GGOENEBQ086499'
 'GGOEGAAJ032613' 'GGOEGALL074616' 'GGOEYFKQ020699' 'GGOEGBRJ037399'
 'GGOEGOCL087799' 'GGOEADWQ015699' 'GGOEGHGH019699' 'GGOEGOAQ020099'
 'GGOEGOLC014299']","['Nest-USA' 'Waze' 'Apparel' 'Headgear' 'Bags' 'Lifestyle' 'Drinkware'
 'Office' 'Fun' 'Bottles' 'Housewares' 'Nest']",['Google' 'Other' 'Android' 'YouTube']
1233,17373,"['Google Crew Sweater Navy' 'Nest Cam IQ - USA'
 'Nest Cam IQ Outdoor - USA (Preorder)'
 ""Google Men's 100% Cotton Short Sleeve Hero Tee Red""
 'Google 22 oz Water Bottle' 'Google Metallic Notebook Set'
 'Nest Cam Indoor Security Camera - USA'
 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel'
 'Google Large Standard Journal Navy'
 'Nest Cam Outdoor Security Camera - USA'
 'Android BTTF Moonshot Graphic Tee'
 ""Android Men's Outerstellar Short Sleeve Tee Black""
 'Android Small Removable Sticker Sheet'
 'Android Large Removable Sticker Sheet']","['GGOEGAEL091315' 'GGOENEBQ086499' 'GGOENEBQ092399' 'GGOEGAAR010717'
 'GGOEGDHC018299' 'GGOEGOLC014299' 'GGOENEBB078899' 'GGOENEBJ079499'
 'GGOEGOCL087799' 'GGOENEBQ078999' 'GGOEAAAB034917' 'GGOEAAAB081017'
 'GGOEAFKA087499' 'GGOEAFKA087599']",['Apparel' 'Nest' 'Drinkware' 'Office' 'Nest-USA' 'Accessories'],['Google' 'Android']
1234,17375,"[""Women's Performance Full Zip Jacket Black""
 ""Google Women's Lightweight Microfleece Jacket""
 'Nest Learning Thermostat 3rd Gen-USA - White'
 'Nest Cam Indoor Security Camera - USA'
 ""Google Men's 100% Cotton Short Sleeve Hero Tee White""
 'Waterproof Gear Bag' 'Foam Can and Bottle Cooler' 'Google Trucker Hat'
 'Google Laptop and Cell Phone Stickers' 'Rainbow Stylus Pen'
 'YouTube Custom Decals' ""Google Men's Vintage Badge Tee Black""
 ""Google Women's Vintage Hero Tee Lavender""
 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel'
 'Google Doodle Decal' 'Google Sunglasses' 'Google Collapsible Pet Bowl'
 'Google Youth Baseball Raglan Heather/Black'
 'Google Youth Short Sleeve Tee Red'
 'Nest Cam Outdoor Security Camera - USA' 'Google Twill Cap'
 'Nest Cam IQ - USA' 'Nest Secure Alarm System Starter Pack - USA'
 'Nest Thermostat E - USA' 'Android BTTF Cosmos Graphic Tee'
 ""Android Women's Dash Tee Grey"" 'Google Rolltop Backpack Blue'
 ""Google Men's 100% Cotton Short Sleeve Hero Tee Black""]","['GGOEGAPB057816' 'GGOEGAPB058216' 'GGOENEBQ084699' 'GGOENEBB078899'
 'GGOEGAAQ010416' 'GGOEGBMC056599' 'GGOEGFYQ016599' 'GGOEGHPA002910'
 'GGOEGFKQ020399' 'GGOEGOAB015899' 'GGOEYFKQ020699' 'GGOEGAAB033816'
 'GGOEGALP034314' 'GGOENEBJ079499' 'GGOEGFKQ020799' 'GGOEGHGC019799'
 'GGOEGHGR019499' 'GGOEGHGT019599' 'GGOEGPXR023199' 'GGOEGAYB068026'
 'GGOEGAYR068225' 'GGOENEBQ078999' 'GGOEGHPB071610' 'GGOENEBQ086499'
 'GGOENEBQ092299' 'GGOENEBQ086799' 'GGOEAAAB034814' 'GGOEAALJ091413'
 'GGOEGDHJ087399' 'GGOEGAAB010513']","['Apparel' 'Nest-USA' 'Office' 'Drinkware' 'Headgear' 'Lifestyle' 'Nest'
 'Bags']",['Other' 'Google' 'YouTube' 'Android']
1235,17376,"['Google Emoji Sticker Pack'
 ""Google Women's Short Sleeve Hero Tee Heather""
 'Google 22 oz Water Bottle' 'Maze Pen' 'Four Color Retractable Pen'
 'Nest Learning Thermostat 3rd Gen-USA - White'
 ""Google Women's Scoop Neck Tee White""
 'Nest Protect Smoke + CO White Battery Alarm-USA' 'Google Tee Blue'
 'Google Tee Green' ""Google Women's Tee Grey""]","['GGOEGFKA086699' 'GGOEGALJ073316' 'GGOEGDHR018499' 'GGOEGGOA017399'
 'GGOEGOAQ020099' 'GGOENEBQ084699' 'GGOEGALQ036616' 'GGOENEBQ079099'
 'GGOEGAEC090715' 'GGOEGAEH090615' 'GGOEGALJ036416']",['Accessories' 'Apparel' 'Drinkware' 'Office' 'Nest-USA'],['Google' 'Other']
1236,17377,"['Colored Pencil Set' 'Android Rise 14 oz Mug'
 'Engraved Ceramic Google Mug' 'Google Laptop and Cell Phone Stickers'
 'Nest Cam Indoor Security Camera - USA'
 'Nest Protect Smoke + CO White Battery Alarm-USA'
 ""Google Men's Lightweight Microfleece Jacket Black""
 ""Google Men's Long Sleeve Raglan Ocean Blue""
 'Nest Protect Smoke + CO White Wired Alarm-USA'
 'Nest Cam Outdoor Security Camera - USA'
 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel' 'Maze Pen'
 'Google Sunglasses' 'Pen Pencil & Highlighter Set' 'Google Rucksack'
 ""Google Men's Short Sleeve Performance Badge Tee Charcoal""
 ""Google Women's Quilted Insulated Vest Black""
 'SPF-15 Slim & Slender Lip Balm' '1 oz Hand Sanitizer'
 'Color Changing Grip Pen' 'Recycled Paper Journal Set'
 ""Android Men's  Zip Hoodie"" ""Google Men's Vintage Badge Tee Black""
 ""Google Men's Short Sleeve Hero Tee Light Blue""
 ""Google Men's 100% Cotton Short Sleeve Hero Tee Red""
 ""Google Men's  Zip Hoodie"" 'Google Metallic Notebook Set'
 ""Google Men's Pullover Hoodie Grey"" 'Google Baby Essentials Set'
 'Google 17oz Stainless Steel Sport Bottle' 'BLM Sweatshirt'
 'Nest Learning Thermostat 3rd Gen-USA - Copper']","['GGOEGOBG023599' 'GGOEADWQ015699' 'GGOEGDWC020199' 'GGOEGFKQ020399'
 'GGOENEBB078899' 'GGOENEBQ079099' 'GGOEGADB057315' 'GGOEGAEC033115'
 'GGOENEBQ079199' 'GGOENEBQ078999' 'GGOENEBJ079499' 'GGOEGGOA017399'
 'GGOEGHGC019799' 'GGOEGOAQ018099' 'GGOEGBRJ037399' 'GGOEGAAJ057015'
 'GGOEGATB060414' 'GGOEGCBQ016499' 'GGOEGCKQ013199' 'GGOEGOAR021999'
 'GGOEGOCC017599' 'GGOEGOCR017899' 'GGOEAAFB035913' 'GGOEGAAB033815'
 'GGOEGAAB033816' 'GGOEGAAB033817' 'GGOEGAAC032114' 'GGOEGAAR010716'
 'GGOEGAFB035817' 'GGOEGOLC014299' 'GGOEGAFJ036214' 'GGOEGAWQ062948'
 'GGOEGDHC074099' 'GGOEGAEB084514' 'GGOENEBD084799']",['Office' 'Drinkware' 'Nest-USA' 'Apparel' 'Lifestyle' 'Bags' 'Housewares'],['Other' 'Android' 'Google']
1237,17381,"['Nest Learning Thermostat 3rd Gen-USA - Stainless Steel'
 'Nest Cam Outdoor Security Camera - USA'
 'Nest Cam Indoor Security Camera - USA'
 ""Google Women's Long Sleeve Tee Lavender""
 ""Google Men's Long & Lean Tee Grey"" ""Google Men's Skater Tee Grey""
 'Nest Cam IQ - USA' 'Nest Thermostat E - USA' 'Nest Detect - USA'
 'Nest Protect Smoke + CO White Battery Alarm-USA' 'Google Tee Blue']","['GGOENEBJ079499' 'GGOENEBQ078999' 'GGOENEBB078899' 'GGOEGALP036315'
 'GGOEGAAJ032713' 'GGOEGAAJ032714' 'GGOEGAAJ032715' 'GGOEGAAJ032716'
 'GGOENEBQ086499' 'GGOENEBQ086799' 'GGOENEBQ093499' 'GGOENEBQ079099'
 'GGOEGAEC090714']",['Nest-USA' 'Apparel' 'Nest'],['Google']
1238,17389,"['Google Luggage Tag' 'Nest Cam IQ - USA' 'Android Lunch Kit'
 ""Google Men's Vintage Badge Tee Sage"" 'Google Stylus Pen w/ LED Light'
 'Google Twill Cap' 'Nest Learning Thermostat 3rd Gen-USA - White'
 'Nest Thermostat E - USA' 'Nest Cam Outdoor Security Camera - USA'
 'Nest Secure Alarm System Starter Pack - USA'
 'Nest Protect Smoke + CO White Wired Alarm-USA' ""Google Women's Tee Grey""
 'Nest Cam Indoor Security Camera - USA'
 'Nest Protect Smoke + CO White Battery Alarm-USA'
 'Nest Learning Thermostat 3rd Gen-USA - Stainless Steel']","['GGOEGOBC078699' 'GGOENEBQ086499' 'GGOEACCQ017299' 'GGOEGAAH034017'
 'GGOEGOAR013099' 'GGOEGHPB071610' 'GGOENEBQ084699' 'GGOENEBQ086799'
 'GGOENEBQ078999' 'GGOENEBQ092299' 'GGOENEBQ079199' 'GGOEGALJ036413'
 'GGOENEBB078899' 'GGOENEBQ079099' 'GGOENEBJ079499']",['Fun' 'Nest' 'Lifestyle' 'Apparel' 'Office' 'Nest-USA'],['Google' 'Android']
